year,month,day,cases,deaths,country,population2000,countrycode
2020,08,02,0,0,Denmark,5822763,DNK
2020,08,01,0,0,Denmark,5822763,DNK
2020,07,31,64,0,Denmark,5822763,DNK
2020,07,30,91,1,Denmark,5822763,DNK
2020,07,29,57,1,Denmark,5822763,DNK
2020,07,28,30,0,Denmark,5822763,DNK
2020,07,27,109,0,Denmark,5822763,DNK
2020,07,26,0,0,Denmark,5822763,DNK
2020,07,25,0,0,Denmark,5822763,DNK
2020,07,24,46,1,Denmark,5822763,DNK
2020,07,23,42,1,Denmark,5822763,DNK
2020,07,22,48,0,Denmark,5822763,DNK
2020,07,21,40,0,Denmark,5822763,DNK
2020,07,20,89,0,Denmark,5822763,DNK
2020,07,19,0,0,Denmark,5822763,DNK
2020,07,18,0,0,Denmark,5822763,DNK
2020,07,17,49,1,Denmark,5822763,DNK
2020,07,16,32,0,Denmark,5822763,DNK
2020,07,15,31,0,Denmark,5822763,DNK
2020,07,14,24,0,Denmark,5822763,DNK
2020,07,13,91,1,Denmark,5822763,DNK
2020,07,12,0,0,Denmark,5822763,DNK
2020,07,11,0,0,Denmark,5822763,DNK
2020,07,10,30,0,Denmark,5822763,DNK
2020,07,09,16,0,Denmark,5822763,DNK
2020,07,08,12,0,Denmark,5822763,DNK
2020,07,07,10,2,Denmark,5822763,DNK
2020,07,06,46,1,Denmark,5822763,DNK
2020,07,05,0,0,Denmark,5822763,DNK
2020,07,04,0,0,Denmark,5822763,DNK
2020,07,03,17,0,Denmark,5822763,DNK
2020,07,02,21,0,Denmark,5822763,DNK
2020,07,01,26,1,Denmark,5822763,DNK
2020,06,30,17,0,Denmark,5822763,DNK
2020,06,29,76,1,Denmark,5822763,DNK
2020,06,28,0,0,Denmark,5822763,DNK
2020,06,27,0,0,Denmark,5822763,DNK
2020,06,26,39,1,Denmark,5822763,DNK
2020,06,25,21,0,Denmark,5822763,DNK
2020,06,24,54,0,Denmark,5822763,DNK
2020,06,23,34,1,Denmark,5822763,DNK
2020,06,22,136,2,Denmark,5822763,DNK
2020,06,21,0,0,Denmark,5822763,DNK
2020,06,20,0,0,Denmark,5822763,DNK
2020,06,19,47,0,Denmark,5822763,DNK
2020,06,18,50,2,Denmark,5822763,DNK
2020,06,17,44,0,Denmark,5822763,DNK
2020,06,16,33,0,Denmark,5822763,DNK
2020,06,15,24,1,Denmark,5822763,DNK
2020,06,14,54,0,Denmark,5822763,DNK
2020,06,13,40,3,Denmark,5822763,DNK
2020,06,12,64,1,Denmark,5822763,DNK
2020,06,11,19,0,Denmark,5822763,DNK
2020,06,10,15,0,Denmark,5822763,DNK
2020,06,09,39,0,Denmark,5822763,DNK
2020,06,08,14,4,Denmark,5822763,DNK
2020,06,07,24,2,Denmark,5822763,DNK
2020,06,06,49,1,Denmark,5822763,DNK
2020,06,05,64,4,Denmark,5822763,DNK
2020,06,04,40,2,Denmark,5822763,DNK
2020,06,03,37,0,Denmark,5822763,DNK
2020,06,02,35,4,Denmark,5822763,DNK
2020,06,01,30,2,Denmark,5822763,DNK
2020,05,31,36,3,Denmark,5822763,DNK
2020,05,30,40,3,Denmark,5822763,DNK
2020,05,29,81,0,Denmark,5822763,DNK
2020,05,28,32,3,Denmark,5822763,DNK
2020,05,27,52,2,Denmark,5822763,DNK
2020,05,26,41,0,Denmark,5822763,DNK
2020,05,25,27,1,Denmark,5822763,DNK
2020,05,24,71,1,Denmark,5822763,DNK
2020,05,23,59,0,Denmark,5822763,DNK
2020,05,22,48,0,Denmark,5822763,DNK
2020,05,21,65,7,Denmark,5822763,DNK
2020,05,20,73,3,Denmark,5822763,DNK
2020,05,19,76,3,Denmark,5822763,DNK
2020,05,18,41,1,Denmark,5822763,DNK
2020,05,17,69,4,Denmark,5822763,DNK
2020,05,16,67,6,Denmark,5822763,DNK
2020,05,15,78,0,Denmark,5822763,DNK
2020,05,14,46,4,Denmark,5822763,DNK
2020,05,13,76,6,Denmark,5822763,DNK
2020,05,12,78,,Denmark,5822763,DNK
2020,05,11,84,4,Denmark,5822763,DNK
2020,05,10,0,0,Denmark,5822763,DNK
2020,05,09,0,0,Denmark,5822763,DNK
2020,05,08,0,0,Denmark,5822763,DNK
2020,05,07,0,0,Denmark,5822763,DNK
2020,05,06,0,0,Denmark,5822763,DNK
2020,05,05,0,0,Denmark,5822763,DNK
2020,05,04,0,0,Denmark,5822763,DNK
2020,05,03,0,0,Denmark,5822763,DNK
2020,05,02,0,0,Denmark,5822763,DNK
2020,05,01,0,0,Denmark,5822763,DNK
2020,04,30,0,0,Denmark,5822763,DNK
2020,04,29,0,0,Denmark,5822763,DNK
2020,04,28,0,0,Denmark,5822763,DNK
2020,04,27,0,0,Denmark,5822763,DNK
2020,04,26,0,0,Denmark,5822763,DNK
2020,04,25,0,0,Denmark,5822763,DNK
2020,04,24,0,0,Denmark,5822763,DNK
2020,04,23,0,0,Denmark,5822763,DNK
2020,04,22,0,0,Denmark,5822763,DNK
2020,04,21,0,0,Denmark,5822763,DNK
2020,04,20,0,0,Denmark,5822763,DNK
2020,04,19,0,0,Denmark,5822763,DNK
2020,04,18,0,0,Denmark,5822763,DNK
2020,04,17,0,0,Denmark,5822763,DNK
2020,04,16,0,0,Denmark,5822763,DNK
2020,04,15,0,0,Denmark,5822763,DNK
2020,04,14,0,0,Denmark,5822763,DNK
2020,04,13,0,0,Denmark,5822763,DNK
2020,04,12,0,0,Denmark,5822763,DNK
2020,04,11,0,0,Denmark,5822763,DNK
2020,04,10,0,0,Denmark,5822763,DNK
2020,04,09,0,0,Denmark,5822763,DNK
2020,04,08,0,0,Denmark,5822763,DNK
2020,04,07,0,0,Denmark,5822763,DNK
2020,04,06,0,0,Denmark,5822763,DNK
2020,04,05,0,0,Denmark,5822763,DNK
2020,04,04,0,0,Denmark,5822763,DNK
2020,04,03,0,0,Denmark,5822763,DNK
2020,04,02,0,0,Denmark,5822763,DNK
2020,04,01,282,22,Denmark,5822763,DNK
2020,03,31,255,15,Denmark,5822763,DNK
2020,03,30,313,11,Denmark,5822763,DNK
2020,03,29,128,8,Denmark,5822763,DNK
2020,03,28,200,9,Denmark,5822763,DNK
2020,03,27,217,12,Denmark,5822763,DNK
2020,03,26,171,12,Denmark,5822763,DNK
2020,03,25,151,6,Denmark,5822763,DNK
2020,03,24,139,6,Denmark,5822763,DNK
2020,03,23,132,6,Denmark,5822763,DNK
2020,03,22,62,3,Denmark,5822763,DNK
2020,03,21,48,3,Denmark,5822763,DNK
2020,03,20,103,4,Denmark,5822763,DNK
2020,03,19,107,5,Denmark,5822763,DNK
2020,03,18,83,4,Denmark,5822763,DNK
2020,03,17,76,1,Denmark,5822763,DNK
2020,03,16,74,1,Denmark,5822763,DNK
2020,03,15,45,2,Denmark,5822763,DNK
2020,03,14,37,1,Denmark,5822763,DNK
2020,03,13,33,0,Denmark,5822763,DNK
2020,03,12,44,0,Denmark,5822763,DNK
2020,03,11,207,1,Denmark,5822763,DNK
2020,03,10,256,0,Denmark,5822763,DNK
2020,03,09,210,0,Denmark,5822763,DNK
2020,03,08,48,0,Denmark,5822763,DNK
2020,03,07,9,0,Denmark,5822763,DNK
2020,03,06,2,0,Denmark,5822763,DNK
2020,03,05,10,0,Denmark,5822763,DNK
2020,03,04,3,0,Denmark,5822763,DNK
2020,03,03,5,0,Denmark,5822763,DNK
2020,03,02,4,0,Denmark,5822763,DNK
2020,03,01,1,0,Denmark,5822763,DNK
2020,02,28,1,0,Denmark,5822763,DNK
2020,02,27,1,0,Denmark,5822763,DNK
2020,02,26,1,0,Denmark,5822763,DNK
2022,03,16,,0,Estonia,1328976,EST
2022,03,15,,8,Estonia,1328976,EST
2022,03,14,2706,6,Estonia,1328976,EST
2022,03,13,922,7,Estonia,1328976,EST
2022,03,12,1372,9,Estonia,1328976,EST
2022,03,11,1890,10,Estonia,1328976,EST
2022,03,10,2165,7,Estonia,1328976,EST
2022,03,09,2469,12,Estonia,1328976,EST
2022,03,08,2867,9,Estonia,1328976,EST
2022,03,07,3307,6,Estonia,1328976,EST
2022,03,06,1390,3,Estonia,1328976,EST
2022,03,05,1641,15,Estonia,1328976,EST
2022,03,04,3050,8,Estonia,1328976,EST
2022,03,03,3308,9,Estonia,1328976,EST
2022,03,02,3563,8,Estonia,1328976,EST
2022,03,01,5066,14,Estonia,1328976,EST
2022,02,28,4652,11,Estonia,1328976,EST
2022,02,27,2280,12,Estonia,1328976,EST
2022,02,26,4193,9,Estonia,1328976,EST
2022,02,25,3998,9,Estonia,1328976,EST
2022,02,24,5012,7,Estonia,1328976,EST
2022,02,23,4399,7,Estonia,1328976,EST
2022,02,22,6562,11,Estonia,1328976,EST
2022,02,21,5264,8,Estonia,1328976,EST
2022,02,20,2978,4,Estonia,1328976,EST
2022,02,19,4110,6,Estonia,1328976,EST
2022,02,18,6970,4,Estonia,1328976,EST
2022,02,17,6727,9,Estonia,1328976,EST
2022,02,16,6496,17,Estonia,1328976,EST
2022,02,15,8435,7,Estonia,1328976,EST
2022,02,14,3513,2,Estonia,1328976,EST
2022,02,13,2896,7,Estonia,1328976,EST
2022,02,12,4608,6,Estonia,1328976,EST
2022,02,11,5788,5,Estonia,1328976,EST
2022,02,10,5107,7,Estonia,1328976,EST
2022,02,09,6582,13,Estonia,1328976,EST
2022,02,08,6675,10,Estonia,1328976,EST
2022,02,07,6283,6,Estonia,1328976,EST
2022,02,06,4617,3,Estonia,1328976,EST
2022,02,05,7046,3,Estonia,1328976,EST
2022,02,04,7811,6,Estonia,1328976,EST
2022,02,03,7996,8,Estonia,1328976,EST
2022,02,02,6848,2,Estonia,1328976,EST
2022,02,01,7182,5,Estonia,1328976,EST
2022,01,31,6516,,Estonia,1328976,EST
2022,01,30,4962,3,Estonia,1328976,EST
2022,01,29,5951,4,Estonia,1328976,EST
2022,01,28,7123,2,Estonia,1328976,EST
2022,01,27,5823,5,Estonia,1328976,EST
2022,01,26,6234,5,Estonia,1328976,EST
2022,01,25,5842,5,Estonia,1328976,EST
2022,01,24,5143,3,Estonia,1328976,EST
2022,01,23,5036,2,Estonia,1328976,EST
2022,01,22,3668,4,Estonia,1328976,EST
2022,01,21,4781,5,Estonia,1328976,EST
2022,01,20,4477,4,Estonia,1328976,EST
2022,01,19,3843,3,Estonia,1328976,EST
2022,01,18,3157,3,Estonia,1328976,EST
2022,01,17,2298,5,Estonia,1328976,EST
2022,01,16,2102,3,Estonia,1328976,EST
2022,01,15,2391,6,Estonia,1328976,EST
2022,01,14,2219,3,Estonia,1328976,EST
2022,01,13,2087,4,Estonia,1328976,EST
2022,01,12,2436,4,Estonia,1328976,EST
2022,01,11,2202,3,Estonia,1328976,EST
2022,01,10,1981,2,Estonia,1328976,EST
2022,01,09,1259,,Estonia,1328976,EST
2022,01,08,1284,3,Estonia,1328976,EST
2022,01,07,1642,6,Estonia,1328976,EST
2022,01,06,1729,3,Estonia,1328976,EST
2022,01,05,1643,2,Estonia,1328976,EST
2022,01,04,1490,1,Estonia,1328976,EST
2022,01,03,1496,1,Estonia,1328976,EST
2022,01,02,685,13,Estonia,1328976,EST
2022,01,01,429,,Estonia,1328976,EST
2021,12,31,714,,Estonia,1328976,EST
2021,12,30,1071,,Estonia,1328976,EST
2021,12,29,1378,,Estonia,1328976,EST
2021,12,28,878,2,Estonia,1328976,EST
2021,12,27,981,5,Estonia,1328976,EST
2021,12,26,536,5,Estonia,1328976,EST
2021,12,25,430,2,Estonia,1328976,EST
2021,12,24,464,8,Estonia,1328976,EST
2021,12,23,711,4,Estonia,1328976,EST
2021,12,22,864,1,Estonia,1328976,EST
2021,12,21,725,5,Estonia,1328976,EST
2021,12,20,862,2,Estonia,1328976,EST
2021,12,19,385,5,Estonia,1328976,EST
2021,12,18,427,1,Estonia,1328976,EST
2021,12,17,576,7,Estonia,1328976,EST
2021,12,16,602,5,Estonia,1328976,EST
2021,12,15,648,0,Estonia,1328976,EST
2021,12,14,657,1,Estonia,1328976,EST
2021,12,13,617,4,Estonia,1328976,EST
2021,12,12,317,12,Estonia,1328976,EST
2021,12,11,376,3,Estonia,1328976,EST
2021,12,10,456,5,Estonia,1328976,EST
2021,12,09,591,6,Estonia,1328976,EST
2021,12,08,550,2,Estonia,1328976,EST
2021,12,07,469,9,Estonia,1328976,EST
2021,12,06,544,1,Estonia,1328976,EST
2021,12,05,301,5,Estonia,1328976,EST
2021,12,04,338,7,Estonia,1328976,EST
2021,12,03,459,4,Estonia,1328976,EST
2021,12,02,507,3,Estonia,1328976,EST
2021,12,01,521,3,Estonia,1328976,EST
2021,11,30,587,4,Estonia,1328976,EST
2021,11,29,722,2,Estonia,1328976,EST
2021,11,28,311,4,Estonia,1328976,EST
2021,11,27,389,8,Estonia,1328976,EST
2021,11,26,646,6,Estonia,1328976,EST
2021,11,25,636,6,Estonia,1328976,EST
2021,11,24,619,12,Estonia,1328976,EST
2021,11,23,655,8,Estonia,1328976,EST
2021,11,22,821,11,Estonia,1328976,EST
2021,11,21,402,9,Estonia,1328976,EST
2021,11,20,837,6,Estonia,1328976,EST
2021,11,19,464,9,Estonia,1328976,EST
2021,11,18,715,5,Estonia,1328976,EST
2021,11,17,872,7,Estonia,1328976,EST
2021,11,16,1021,6,Estonia,1328976,EST
2021,11,15,868,11,Estonia,1328976,EST
2021,11,14,511,12,Estonia,1328976,EST
2021,11,13,561,9,Estonia,1328976,EST
2021,11,12,992,8,Estonia,1328976,EST
2021,11,11,1039,10,Estonia,1328976,EST
2021,11,10,1181,19,Estonia,1328976,EST
2021,11,09,1357,6,Estonia,1328976,EST
2021,11,08,1084,9,Estonia,1328976,EST
2021,11,07,788,11,Estonia,1328976,EST
2021,11,06,946,14,Estonia,1328976,EST
2021,11,05,1524,15,Estonia,1328976,EST
2021,11,04,1434,5,Estonia,1328976,EST
2021,11,03,1947,11,Estonia,1328976,EST
2021,11,02,2306,12,Estonia,1328976,EST
2021,11,01,1571,10,Estonia,1328976,EST
2021,10,31,1410,9,Estonia,1328976,EST
2021,10,30,1875,15,Estonia,1328976,EST
2021,10,29,1892,16,Estonia,1328976,EST
2021,10,28,1677,11,Estonia,1328976,EST
2021,10,27,1994,9,Estonia,1328976,EST
2021,10,26,2024,3,Estonia,1328976,EST
2021,10,25,1188,10,Estonia,1328976,EST
2021,10,24,1281,7,Estonia,1328976,EST
2021,10,23,1784,7,Estonia,1328976,EST
2021,10,22,1642,8,Estonia,1328976,EST
2021,10,21,1322,4,Estonia,1328976,EST
2021,10,20,1507,5,Estonia,1328976,EST
2021,10,19,1343,1,Estonia,1328976,EST
2021,10,18,1100,7,Estonia,1328976,EST
2021,10,17,820,3,Estonia,1328976,EST
2021,10,16,1117,6,Estonia,1328976,EST
2021,10,15,1238,5,Estonia,1328976,EST
2021,10,14,1277,6,Estonia,1328976,EST
2021,10,13,1058,5,Estonia,1328976,EST
2021,10,12,1225,3,Estonia,1328976,EST
2021,10,11,1259,3,Estonia,1328976,EST
2021,10,10,722,5,Estonia,1328976,EST
2021,10,09,814,0,Estonia,1328976,EST
2021,10,08,1066,5,Estonia,1328976,EST
2021,10,07,954,4,Estonia,1328976,EST
2021,10,06,948,2,Estonia,1328976,EST
2021,10,05,1046,5,Estonia,1328976,EST
2021,10,04,895,6,Estonia,1328976,EST
2021,10,03,539,7,Estonia,1328976,EST
2021,10,02,625,2,Estonia,1328976,EST
2021,10,01,740,4,Estonia,1328976,EST
2021,09,30,731,2,Estonia,1328976,EST
2021,09,29,791,2,Estonia,1328976,EST
2021,09,28,744,3,Estonia,1328976,EST
2021,09,27,794,3,Estonia,1328976,EST
2021,09,26,390,3,Estonia,1328976,EST
2021,09,25,464,3,Estonia,1328976,EST
2021,09,24,643,1,Estonia,1328976,EST
2021,09,23,546,5,Estonia,1328976,EST
2021,09,22,589,3,Estonia,1328976,EST
2021,09,21,687,2,Estonia,1328976,EST
2021,09,20,463,6,Estonia,1328976,EST
2021,09,19,366,1,Estonia,1328976,EST
2021,09,18,462,2,Estonia,1328976,EST
2021,09,17,391,3,Estonia,1328976,EST
2021,09,16,532,2,Estonia,1328976,EST
2021,09,15,510,3,Estonia,1328976,EST
2021,09,14,524,2,Estonia,1328976,EST
2021,09,13,472,1,Estonia,1328976,EST
2021,09,12,268,2,Estonia,1328976,EST
2021,09,11,329,1,Estonia,1328976,EST
2021,09,10,493,1,Estonia,1328976,EST
2021,09,09,540,2,Estonia,1328976,EST
2021,09,08,467,0,Estonia,1328976,EST
2021,09,07,486,2,Estonia,1328976,EST
2021,09,06,390,3,Estonia,1328976,EST
2021,09,05,211,1,Estonia,1328976,EST
2021,09,04,255,4,Estonia,1328976,EST
2021,09,03,353,1,Estonia,1328976,EST
2021,09,02,346,1,Estonia,1328976,EST
2021,09,01,473,2,Estonia,1328976,EST
2021,08,31,408,1,Estonia,1328976,EST
2021,08,30,358,1,Estonia,1328976,EST
2021,08,29,255,2,Estonia,1328976,EST
2021,08,28,330,2,Estonia,1328976,EST
2021,08,27,324,0,Estonia,1328976,EST
2021,08,26,351,2,Estonia,1328976,EST
2021,08,25,403,0,Estonia,1328976,EST
2021,08,24,436,0,Estonia,1328976,EST
2021,08,23,374,1,Estonia,1328976,EST
2021,08,22,318,1,Estonia,1328976,EST
2021,08,21,101,2,Estonia,1328976,EST
2021,08,20,221,0,Estonia,1328976,EST
2021,08,19,328,0,Estonia,1328976,EST
2021,08,18,356,0,Estonia,1328976,EST
2021,08,17,287,1,Estonia,1328976,EST
2021,08,16,357,1,Estonia,1328976,EST
2021,08,15,163,0,Estonia,1328976,EST
2021,08,14,203,0,Estonia,1328976,EST
2021,08,13,290,0,Estonia,1328976,EST
2021,08,12,283,0,Estonia,1328976,EST
2021,08,11,374,0,Estonia,1328976,EST
2021,08,10,343,2,Estonia,1328976,EST
2021,08,09,286,0,Estonia,1328976,EST
2021,08,08,146,0,Estonia,1328976,EST
2021,08,07,126,0,Estonia,1328976,EST
2021,08,06,245,0,Estonia,1328976,EST
2021,08,05,239,1,Estonia,1328976,EST
2021,08,04,257,2,Estonia,1328976,EST
2021,08,03,232,0,Estonia,1328976,EST
2021,08,02,221,1,Estonia,1328976,EST
2021,08,01,86,0,Estonia,1328976,EST
2021,07,31,127,0,Estonia,1328976,EST
2021,07,30,247,1,Estonia,1328976,EST
2021,07,29,179,0,Estonia,1328976,EST
2021,07,28,222,1,Estonia,1328976,EST
2021,07,27,171,0,Estonia,1328976,EST
2021,07,26,192,0,Estonia,1328976,EST
2021,07,25,66,0,Estonia,1328976,EST
2021,07,24,91,0,Estonia,1328976,EST
2021,07,23,106,0,Estonia,1328976,EST
2021,07,22,84,0,Estonia,1328976,EST
2021,07,21,121,0,Estonia,1328976,EST
2021,07,20,97,0,Estonia,1328976,EST
2021,07,19,81,0,Estonia,1328976,EST
2021,07,18,34,0,Estonia,1328976,EST
2021,07,17,41,0,Estonia,1328976,EST
2021,07,16,64,0,Estonia,1328976,EST
2021,07,15,62,0,Estonia,1328976,EST
2021,07,14,64,0,Estonia,1328976,EST
2021,07,13,56,1,Estonia,1328976,EST
2021,07,12,54,0,Estonia,1328976,EST
2021,07,11,21,0,Estonia,1328976,EST
2021,07,10,25,0,Estonia,1328976,EST
2021,07,09,64,0,Estonia,1328976,EST
2021,07,08,39,0,Estonia,1328976,EST
2021,07,07,58,0,Estonia,1328976,EST
2021,07,06,42,0,Estonia,1328976,EST
2021,07,05,50,0,Estonia,1328976,EST
2021,07,04,19,1,Estonia,1328976,EST
2021,07,03,27,0,Estonia,1328976,EST
2021,07,02,39,0,Estonia,1328976,EST
2021,07,01,38,0,Estonia,1328976,EST
2021,06,30,21,0,Estonia,1328976,EST
2021,06,29,36,0,Estonia,1328976,EST
2021,06,28,46,0,Estonia,1328976,EST
2021,06,27,15,0,Estonia,1328976,EST
2021,06,26,27,0,Estonia,1328976,EST
2021,06,25,34,0,Estonia,1328976,EST
2021,06,24,10,0,Estonia,1328976,EST
2021,06,23,18,0,Estonia,1328976,EST
2021,06,22,24,0,Estonia,1328976,EST
2021,06,21,37,1,Estonia,1328976,EST
2021,06,20,11,1,Estonia,1328976,EST
2021,06,19,25,0,Estonia,1328976,EST
2021,06,18,30,0,Estonia,1328976,EST
2021,06,17,54,0,Estonia,1328976,EST
2021,06,16,40,1,Estonia,1328976,EST
2021,06,15,59,0,Estonia,1328976,EST
2021,06,14,60,0,Estonia,1328976,EST
2021,06,13,28,0,Estonia,1328976,EST
2021,06,12,37,0,Estonia,1328976,EST
2021,06,11,53,0,Estonia,1328976,EST
2021,06,10,54,0,Estonia,1328976,EST
2021,06,09,54,1,Estonia,1328976,EST
2021,06,08,68,1,Estonia,1328976,EST
2021,06,07,85,0,Estonia,1328976,EST
2021,06,06,37,1,Estonia,1328976,EST
2021,06,05,51,2,Estonia,1328976,EST
2021,06,04,63,1,Estonia,1328976,EST
2021,06,03,96,0,Estonia,1328976,EST
2021,06,02,105,2,Estonia,1328976,EST
2021,06,01,130,2,Estonia,1328976,EST
2021,05,31,130,3,Estonia,1328976,EST
2021,05,30,59,3,Estonia,1328976,EST
2021,05,29,61,0,Estonia,1328976,EST
2021,05,28,127,3,Estonia,1328976,EST
2021,05,27,140,4,Estonia,1328976,EST
2021,05,26,144,0,Estonia,1328976,EST
2021,05,25,184,1,Estonia,1328976,EST
2021,05,24,160,2,Estonia,1328976,EST
2021,05,23,77,0,Estonia,1328976,EST
2021,05,22,103,0,Estonia,1328976,EST
2021,05,21,180,1,Estonia,1328976,EST
2021,05,20,226,4,Estonia,1328976,EST
2021,05,19,238,4,Estonia,1328976,EST
2021,05,18,256,1,Estonia,1328976,EST
2021,05,17,295,4,Estonia,1328976,EST
2021,05,16,153,2,Estonia,1328976,EST
2021,05,15,131,3,Estonia,1328976,EST
2021,05,14,280,4,Estonia,1328976,EST
2021,05,13,278,5,Estonia,1328976,EST
2021,05,12,300,2,Estonia,1328976,EST
2021,05,11,371,3,Estonia,1328976,EST
2021,05,10,356,4,Estonia,1328976,EST
2021,05,09,199,1,Estonia,1328976,EST
2021,05,08,157,6,Estonia,1328976,EST
2021,05,07,348,2,Estonia,1328976,EST
2021,05,06,383,7,Estonia,1328976,EST
2021,05,05,366,5,Estonia,1328976,EST
2021,05,04,430,7,Estonia,1328976,EST
2021,05,03,399,4,Estonia,1328976,EST
2021,05,02,178,3,Estonia,1328976,EST
2021,05,01,172,3,Estonia,1328976,EST
2021,04,30,413,4,Estonia,1328976,EST
2021,04,29,365,5,Estonia,1328976,EST
2021,04,28,427,8,Estonia,1328976,EST
2021,04,27,403,0,Estonia,1328976,EST
2021,04,26,476,3,Estonia,1328976,EST
2021,04,25,165,2,Estonia,1328976,EST
2021,04,24,216,10,Estonia,1328976,EST
2021,04,23,390,7,Estonia,1328976,EST
2021,04,22,398,8,Estonia,1328976,EST
2021,04,21,445,9,Estonia,1328976,EST
2021,04,20,482,5,Estonia,1328976,EST
2021,04,19,541,8,Estonia,1328976,EST
2021,04,18,234,6,Estonia,1328976,EST
2021,04,17,546,9,Estonia,1328976,EST
2021,04,16,340,11,Estonia,1328976,EST
2021,04,15,487,5,Estonia,1328976,EST
2021,04,14,579,10,Estonia,1328976,EST
2021,04,13,557,9,Estonia,1328976,EST
2021,04,12,647,10,Estonia,1328976,EST
2021,04,11,275,10,Estonia,1328976,EST
2021,04,10,450,14,Estonia,1328976,EST
2021,04,09,647,6,Estonia,1328976,EST
2021,04,08,682,18,Estonia,1328976,EST
2021,04,07,770,14,Estonia,1328976,EST
2021,04,06,993,10,Estonia,1328976,EST
2021,04,05,920,14,Estonia,1328976,EST
2021,04,04,395,11,Estonia,1328976,EST
2021,04,03,489,11,Estonia,1328976,EST
2021,04,02,524,7,Estonia,1328976,EST
2021,04,01,911,14,Estonia,1328976,EST
2021,03,31,1114,5,Estonia,1328976,EST
2021,03,30,1014,9,Estonia,1328976,EST
2021,03,29,1202,16,Estonia,1328976,EST
2021,03,28,584,9,Estonia,1328976,EST
2021,03,27,892,12,Estonia,1328976,EST
2021,03,26,1150,10,Estonia,1328976,EST
2021,03,25,1151,8,Estonia,1328976,EST
2021,03,24,1428,19,Estonia,1328976,EST
2021,03,23,1553,12,Estonia,1328976,EST
2021,03,22,1063,12,Estonia,1328976,EST
2021,03,21,993,8,Estonia,1328976,EST
2021,03,20,1375,5,Estonia,1328976,EST
2021,03,19,1248,12,Estonia,1328976,EST
2021,03,18,1750,12,Estonia,1328976,EST
2021,03,17,1697,18,Estonia,1328976,EST
2021,03,16,1783,2,Estonia,1328976,EST
2021,03,15,1462,13,Estonia,1328976,EST
2021,03,14,1281,9,Estonia,1328976,EST
2021,03,13,932,10,Estonia,1328976,EST
2021,03,12,1587,14,Estonia,1328976,EST
2021,03,11,1358,7,Estonia,1328976,EST
2021,03,10,1956,9,Estonia,1328976,EST
2021,03,09,1484,8,Estonia,1328976,EST
2021,03,08,1305,2,Estonia,1328976,EST
2021,03,07,1178,18,Estonia,1328976,EST
2021,03,06,1320,6,Estonia,1328976,EST
2021,03,05,1539,7,Estonia,1328976,EST
2021,03,04,1533,13,Estonia,1328976,EST
2021,03,03,1418,8,Estonia,1328976,EST
2021,03,02,1457,11,Estonia,1328976,EST
2021,03,01,1110,3,Estonia,1328976,EST
2021,02,28,1026,7,Estonia,1328976,EST
2021,02,27,1200,9,Estonia,1328976,EST
2021,02,26,1570,8,Estonia,1328976,EST
2021,02,25,1203,10,Estonia,1328976,EST
2021,02,24,1151,8,Estonia,1328976,EST
2021,02,23,1067,7,Estonia,1328976,EST
2021,02,22,961,11,Estonia,1328976,EST
2021,02,21,828,6,Estonia,1328976,EST
2021,02,20,583,10,Estonia,1328976,EST
2021,02,19,787,7,Estonia,1328976,EST
2021,02,18,952,5,Estonia,1328976,EST
2021,02,17,995,4,Estonia,1328976,EST
2021,02,16,810,3,Estonia,1328976,EST
2021,02,15,616,4,Estonia,1328976,EST
2021,02,14,415,6,Estonia,1328976,EST
2021,02,13,668,6,Estonia,1328976,EST
2021,02,12,758,5,Estonia,1328976,EST
2021,02,11,712,4,Estonia,1328976,EST
2021,02,10,676,2,Estonia,1328976,EST
2021,02,09,798,6,Estonia,1328976,EST
2021,02,08,542,7,Estonia,1328976,EST
2021,02,07,340,3,Estonia,1328976,EST
2021,02,06,421,9,Estonia,1328976,EST
2021,02,05,587,6,Estonia,1328976,EST
2021,02,04,592,4,Estonia,1328976,EST
2021,02,03,670,12,Estonia,1328976,EST
2021,02,02,688,8,Estonia,1328976,EST
2021,02,01,404,1,Estonia,1328976,EST
2021,01,31,367,4,Estonia,1328976,EST
2021,01,30,467,7,Estonia,1328976,EST
2021,01,29,401,3,Estonia,1328976,EST
2021,01,28,687,6,Estonia,1328976,EST
2021,01,27,689,5,Estonia,1328976,EST
2021,01,26,639,8,Estonia,1328976,EST
2021,01,25,357,9,Estonia,1328976,EST
2021,01,24,258,5,Estonia,1328976,EST
2021,01,23,531,10,Estonia,1328976,EST
2021,01,22,482,8,Estonia,1328976,EST
2021,01,21,496,4,Estonia,1328976,EST
2021,01,20,668,5,Estonia,1328976,EST
2021,01,19,613,5,Estonia,1328976,EST
2021,01,18,598,10,Estonia,1328976,EST
2021,01,17,265,10,Estonia,1328976,EST
2021,01,16,387,4,Estonia,1328976,EST
2021,01,15,617,6,Estonia,1328976,EST
2021,01,14,453,5,Estonia,1328976,EST
2021,01,13,631,8,Estonia,1328976,EST
2021,01,12,854,8,Estonia,1328976,EST
2021,01,11,336,7,Estonia,1328976,EST
2021,01,10,289,4,Estonia,1328976,EST
2021,01,09,424,6,Estonia,1328976,EST
2021,01,08,553,5,Estonia,1328976,EST
2021,01,07,785,5,Estonia,1328976,EST
2021,01,06,1085,4,Estonia,1328976,EST
2021,01,05,720,4,Estonia,1328976,EST
2021,01,04,430,6,Estonia,1328976,EST
